対象年度,対象リーグ,FB_Name,SC_Name,FB_Pos,SC_Position_Group,FB_Minutes,SC_Minutes,Mapping_Source,Top_Score,Gap_to_Second,Name_Score,Vector_Score,Minutes_Score,Candidate_Count,Notes,選手名,出場時間,ポジション,シュート,PA内シュート,PA内ゴール,PA外ゴール,PA進入,ボールゲイン,パス,ラストパス,ドリブル,PA内シュート枠内率(%),PA内シュート決定率(%),タックル奪取率(%),空中戦勝率(%),パス成功率(%),シュート_per90,PA内シュート_per90,PA内ゴール_per90,PA外ゴール_per90,PA進入_per90,ボールゲイン_per90,パス_per90,ラストパス_per90,ドリブル_per90,Player,Minutes,Minutes TIP,Minutes OTIP,M/min OTIP,M/min,PSV-99,Sprint Count TIP,Sprint Distance TIP,Explosive Acceleration to Sprint Count TIP,Explosive Acceleration to HSR Count TIP,High Acceleration Count TIP,Medium Acceleration Count TIP,High Deceleration Count TIP,Medium Deceleration Count TIP,Change of Direction Count TIP,HI Count TIP,HSR Distance TIP,HSR Count TIP,Running Distance TIP,Distance TIP,HI Distance TIP,Distance OTIP,Running Distance OTIP,HSR Distance OTIP,HSR Count OTIP,Sprint Distance OTIP,Sprint Count OTIP,High Acceleration Count OTIP,HI Distance OTIP,High Acceleration Count,Explosive Acceleration to HSR Count,Explosive Acceleration to Sprint Count,Change of Direction Count,Sprint Count TIP_per90,Sprint Distance TIP_per90,Explosive Acceleration to Sprint Count TIP_per90,Explosive Acceleration to HSR Count TIP_per90,High Acceleration Count TIP_per90,Medium Acceleration Count TIP_per90,High Deceleration Count TIP_per90,Medium Deceleration Count TIP_per90,Change of Direction Count TIP_per90,HI Count TIP_per90,HSR Distance TIP_per90,HSR Count TIP_per90,Running Distance TIP_per90,Distance TIP_per90,HI Distance TIP_per90,Distance OTIP_per90,Running Distance OTIP_per90,HSR Distance OTIP_per90,HSR Count OTIP_per90,Sprint Distance OTIP_per90,Sprint Count OTIP_per90,High Acceleration Count OTIP_per90,HI Distance OTIP_per90,High Acceleration Count_per90,Explosive Acceleration to HSR Count_per90,Explosive Acceleration to Sprint Count_per90,Change of Direction Count_per90
2024-2025,J3,沼田　航征,Kosei Numata,MF,Midfield,2720.0,3035.78,auto_j3_outfield,96.12,17.39,96.0,96.85,89.6,11.0,"score>=82.0, gap>=12.0, name>=70.0",沼田　航征,2720,MF,26,5,2,0,16,208,2125,15,10,3.7735849056603774,3.7735849056603774,35.473584905660374,25.016981132075472,74.24905660377358,0.8602941176470589,0.16544117647058823,0.0661764705882353,0.0,0.5294117647058824,6.882352941176471,70.3125,0.4963235294117647,0.33088235294117646,Kosei Numata,3035.78,839.93,708.75,136.3166,120.1162,29.6,42.0,905.0,1.0,23.0,51.0,1351.0,97.0,1110.0,399.0,504.0,4873.0,462.0,24214.0,124893.0,5778.0,110769.0,24620.0,9947.0,753.0,1411.0,72.0,51.0,11358.0,171.0,90.0,13.0,1230.0,4.500375031252604,96.97236674484778,0.10715178645839536,2.464491088543093,5.4647411093781635,144.7620635052921,10.393723286464349,118.93848296881883,42.75356279689974,54.004500375031256,522.1506554117606,49.50412534377865,2594.573357303585,13382.50806614837,619.1230221566084,14065.904761904761,3126.3492063492063,1263.111111111111,95.61904761904762,179.17460317460316,9.142857142857142,6.476190476190476,1442.2857142857142,5.069537318250993,2.668177535921575,0.38540342185533866,36.46509299092819
2024-2025,J3,西山　拓実,Takumi Nishiyama,MF,Midfield,2694.0,2016.1,auto_j3_outfield,91.81,15.5,100.0,89.08,74.84,10.0,"score>=82.0, gap>=12.0, name>=70.0",西山　拓実,2694,MF,26,9,0,0,16,171,901,27,9,4.878048780487805,0.0,52.15609756097561,25.365853658536587,72.4829268292683,0.8685968819599108,0.30066815144766146,0.0,0.0,0.5345211581291759,5.712694877505568,30.100222717149222,0.9020044543429845,0.30066815144766146,Takumi Nishiyama,2016.1,471.34000000000003,536.19,174.57793103448276,122.98103448275862,31.1,42.0,811.0,1.0,12.0,31.0,884.0,70.0,642.0,315.0,466.0,4946.0,424.0,18277.0,77780.0,5757.0,92751.0,24036.0,9157.0,761.0,1830.0,90.0,42.0,10987.0,119.0,76.0,11.0,1123.0,8.019688547545297,154.8563669537913,0.19094496541774517,2.2913395850129414,5.9192939279501,168.7953494292867,13.36614757924216,122.58666779819237,60.14766410658972,88.98035388466923,944.4137989561675,80.96066533712394,3489.901132940128,14851.699410192217,1099.270165909959,15568.343311139706,4034.46539472948,1537.0111341129077,127.7345717003301,307.1672354948805,15.10658535220724,7.049739831030045,1844.178369607788,5.3122364962055455,3.392688854719508,0.4910470710778236,50.13144189276326
2024-2025,J3,吉田　陣平, Jimpei   Yoshida,MF,Midfield,2624.0,2865.05,auto_j3_outfield,89.33,19.9,70.97,97.85,91.59,7.0,"score>=82.0, gap>=12.0, name>=70.0",吉田　陣平,2624,MF,40,16,2,1,35,156,1326,55,27,9.782608695652174,4.3478260869565215,38.95,17.536956521739132,76.2108695652174,1.371951219512195,0.5487804878048781,0.06859756097560976,0.03429878048780488,1.2004573170731707,5.350609756097561,45.48018292682927,1.8864329268292683,0.9260670731707318, Jimpei   Yoshida,2865.05,666.28,658.03,148.44666666666666,110.57523809523809,33.8,32.0,1267.0,5.0,18.0,43.0,1082.0,85.0,759.0,372.0,419.0,4596.0,387.0,19866.0,99069.0,5863.0,103266.0,22690.0,7143.0,563.0,976.0,40.0,50.0,8119.0,133.0,72.0,14.0,988.0,4.322507054091373,171.1442636729303,0.6753917272017771,2.4314102179263974,5.808368853935282,146.15476976646457,11.48165936243021,102.52446418922976,50.24914450381221,56.59782673950892,620.8200756438735,52.27531968541754,2683.466410518101,13382.076604430571,791.9643393168037,14123.884929258544,3103.3539504277924,976.9615367080529,77.00256827196328,133.48935458869659,5.470875188061335,6.838593985076669,1110.4508912967494,4.177937557808764,2.2617406327987295,0.4397829008219752,31.036107572293673
2024-2025,J3,工藤　真人,Manato Kudo,MF,Midfield,2541.0,2775.95,auto_j3_outfield,94.14,14.96,86.96,97.88,91.54,7.0,"score>=82.0, gap>=12.0, name>=70.0",工藤　真人,2541,MF,35,5,2,0,28,230,970,18,2,9.67741935483871,6.451612903225806,60.858064516129026,52.07419354838709,66.70645161290322,1.2396694214876034,0.1770956316410862,0.07083825265643447,0.0,0.9917355371900827,8.146399055489965,34.35655253837072,0.6375442739079102,0.07083825265643447,Manato Kudo,2775.95,531.21,760.91,158.86741935483872,110.86774193548388,30.9,16.0,362.0,2.0,9.0,35.0,648.0,64.0,486.0,202.0,225.0,1964.0,209.0,10949.0,75137.0,2326.0,124201.0,29267.0,8720.0,720.0,1127.0,43.0,51.0,9847.0,123.0,59.0,9.0,871.0,2.7107923420116333,61.33167673801321,0.33884904275145417,1.524820692381544,5.929858248150449,109.78708985147115,10.843169368046533,82.34031738860337,34.22375331789687,38.1205173095386,332.74975998192804,35.40972496752696,1855.0290845428362,12730.050262608009,394.0814367199413,14690.423308932726,3461.68403621979,1031.3966172083428,85.16118857683563,133.30091600846356,5.086015428894351,6.032250857525858,1164.6975332168063,3.9878239881842252,1.9128586609989373,0.29179199913543113,28.23898124966228
2024-2025,J3,岡庭　裕貴,Yuki Okaniwa,MF,Midfield,2500.0,2712.45,auto_j3_outfield,91.28,13.07,76.92,98.04,92.17,8.0,"score>=82.0, gap>=12.0, name>=70.0",岡庭　裕貴,2500,MF,37,13,3,1,36,170,1350,50,27,21.875,7.8125,49.740625,21.6125,71.346875,1.332,0.46799999999999997,0.10799999999999998,0.036000000000000004,1.296,6.12,48.6,1.8,0.9720000000000001,Yuki Okaniwa,2712.45,737.19,637.48,163.720625,115.2653125,30.4,68.0,1499.0,6.0,25.0,47.0,871.0,88.0,754.0,307.0,579.0,5782.0,511.0,21229.0,109803.0,7281.0,104286.0,23677.0,9492.0,848.0,2706.0,128.0,55.0,12198.0,152.0,98.0,30.0,1036.0,8.30179465266756,183.00573800512754,0.7325112928824319,3.052130387010133,5.73800512757905,106.33622268343302,10.743498962275668,92.0522524722256,37.480161152484435,70.68733976315468,705.8967159077035,62.385545110487115,2591.747039433524,13405.322915394945,888.902453912831,14723.191315805987,3342.7401643973144,1340.0891008345359,119.72140302440862,382.0355148396812,18.07115517349564,7.764949488611408,1722.1246156742172,5.043410938450479,3.2516728418957035,0.9954100536415418,34.374827185754576
2024-2025,J3,島川　俊郎,Toshio Shimakawa,MF,Midfield,2464.0,2827.64,auto_j3_outfield,94.47,18.63,91.43,96.78,87.14,6.0,"score>=82.0, gap>=12.0, name>=70.0",島川　俊郎,2464,MF,9,3,0,0,12,195,1219,9,3,0.0,0.0,43.11333333333334,63.333333333333336,76.24666666666667,0.3287337662337662,0.10957792207792208,0.0,0.0,0.4383116883116883,7.1225649350649345,44.52516233766234,0.3287337662337662,0.10957792207792208,Toshio Shimakawa,2827.64,700.27,752.63,161.42741935483872,113.53645161290324,30.2,18.0,271.0,0.0,6.0,35.0,968.0,71.0,783.0,269.0,289.0,2633.0,271.0,18355.0,104267.0,2904.0,120902.0,27244.0,8795.0,719.0,1325.0,53.0,42.0,10120.0,134.0,58.0,9.0,987.0,2.3133934054007743,34.82942293686721,0.0,0.7711311351335913,4.49826495494595,124.40915646821941,9.125051765747497,100.63261313493368,34.57237922515601,37.142816342267984,338.398046467791,34.82942293686721,2359.0186642295116,13400.588344495694,373.22746940465817,14457.54221862004,3257.855785711439,1051.7119965985942,85.97850205280152,158.44438834487065,6.337775533794827,5.022388158856277,1210.156384943465,4.26504081141871,1.8460624407633222,0.2864579649460327,31.414890155748257
2024-2025,J3,中里　崇宏,Takahiro Nakazato,MF,Midfield,2453.0,1470.2,auto_j3_outfield,90.78,18.48,100.0,89.98,59.93,8.0,"score>=82.0, gap>=12.0, name>=70.0",中里　崇宏,2453,MF,11,0,0,0,23,224,1819,28,2,0.0,0.0,50.538709677419355,50.190322580645166,76.2709677419355,0.40358744394618834,0.0,0.0,0.0,0.8438646555238484,8.218507949449654,66.73868732164696,1.0273134936812067,0.07337953526294333,Takahiro Nakazato,1470.2,343.0,423.08,143.48388888888888,105.03944444444444,29.3,2.0,142.0,0.0,3.0,10.0,453.0,35.0,368.0,101.0,112.0,1490.0,110.0,7983.0,49053.0,1632.0,66752.0,15125.0,4060.0,292.0,425.0,17.0,16.0,4485.0,46.0,20.0,2.0,405.0,0.5247813411078717,37.25947521865889,0.0,0.7871720116618076,2.6239067055393583,118.86297376093295,9.183673469387756,96.5597667638484,26.50145772594752,29.387755102040813,390.96209912536443,28.862973760932945,2094.66472303207,12871.049562682216,428.2215743440233,14199.867637326275,3217.476600170181,863.6664460622105,62.11591188427721,90.4084333932117,3.616337335728468,3.4036116100973817,954.0748794554222,2.815943409059992,1.2243232213304311,0.12243232213304313,24.792545231941233
2024-2025,J3,渡邉　英祐,Eisuke Watanabe,MF,Midfield,2301.0,2571.59,auto_j3_outfield,97.58,26.88,100.0,97.37,89.48,6.0,"score>=82.0, gap>=12.0, name>=70.0",渡邉　英祐,2301,MF,36,7,1,0,40,276,1402,34,11,13.333333333333334,3.3333333333333335,56.473333333333336,29.35666666666667,71.97333333333333,1.4080834419817472,0.2737940026075619,0.03911342894393742,0.0,1.5645371577574967,10.795306388526727,54.83702737940026,1.329856584093872,0.43024771838331155,Eisuke Watanabe,2571.59,623.74,668.04,172.38967741935483,121.71516129032258,29.6,43.0,602.0,2.0,22.0,47.0,871.0,76.0,695.0,354.0,414.0,4079.0,371.0,19853.0,99313.0,4681.0,114914.0,28778.0,10434.0,804.0,1634.0,87.0,56.0,12068.0,155.0,92.0,7.0,1278.0,6.204508288710039,86.86311604194054,0.2885817808702344,3.174399589572578,6.7816718504505085,125.67736556898707,10.966107673068906,100.28216885240646,51.07897521403149,59.73642864013852,588.562542084843,53.53192035142848,2864.6070478083816,14329.961201782795,675.4256581267837,15481.498113885396,3877.043290820909,1405.6942698042035,108.31686725345787,220.13651877133108,11.720855038620442,7.544458415663733,1625.8307885755344,5.424659451934406,3.219797868244938,0.2449846204099409,44.72719212627207
2024-2025,J3,冨士田　康人,Yasuto Fujita,MF,Midfield,2286.0,1418.6200000000001,auto_j3_outfield,91.27,14.63,100.0,90.51,62.06,8.0,"score>=82.0, gap>=12.0, name>=70.0",冨士田　康人,2286,MF,19,12,1,0,13,148,857,14,13,5.357142857142857,1.7857142857142858,58.93214285714286,33.4,73.73571428571428,0.748031496062992,0.47244094488188976,0.03937007874015748,0.0,0.5118110236220472,5.826771653543307,33.74015748031496,0.5511811023622047,0.5118110236220472,Yasuto Fujita,1418.6200000000001,322.67,412.35,152.20875,111.70875,29.8,60.0,1084.0,4.0,17.0,27.0,529.0,59.0,367.0,187.0,389.0,3930.0,329.0,8673.0,46124.0,5014.0,61699.0,14074.0,5904.0,508.0,1290.0,73.0,38.0,7194.0,103.0,69.0,17.0,648.0,16.735364304087767,302.35224842718566,1.115690953605851,4.741686552824867,7.530913936839495,147.55012861437382,16.456441565686305,102.36464499333684,52.15855208107354,108.50094523816904,1096.1663619177489,91.76558093408126,2419.0969101558867,12865.032386029068,1398.5186103449344,13466.496907966533,3071.8079301564203,1288.6140414696254,110.87668242997452,281.5569297926519,15.933066569661694,8.293925063659513,1570.1709712622771,6.534519462576307,4.377493620560826,1.0785129210077398,41.11037487135385
2024-2025,J3,青島　太一,Taichi Aoshima,MF,Midfield,2205.0,2359.08,auto_j3_outfield,98.5,19.18,100.0,98.37,93.47,6.0,"score>=82.0, gap>=12.0, name>=70.0",青島　太一,2205,MF,17,5,0,0,12,169,944,11,4,3.7037037037037037,0.0,51.729629629629635,39.01111111111111,74.44074074074075,0.6938775510204082,0.20408163265306123,0.0,0.0,0.4897959183673469,6.897959183673469,38.53061224489796,0.4489795918367347,0.163265306122449,Taichi Aoshima,2359.08,548.68,598.78,170.66333333333333,116.08333333333333,29.0,25.0,590.0,3.0,17.0,34.0,786.0,70.0,579.0,300.0,308.0,2963.0,283.0,15971.0,83269.0,3553.0,101122.0,25171.0,7958.0,620.0,1028.0,42.0,42.0,8986.0,106.0,56.0,12.0,1113.0,4.1007508930524175,96.77772107603704,0.49209010716629004,2.7885106072756436,5.577021214551287,128.927608077568,11.48210250054677,94.97339068309398,49.209010716629,50.521251002405776,486.0209958445725,46.42050010935336,2619.723700517606,13658.617044543269,582.7987169206095,15199.20505026888,3783.3427970206085,1196.1321353418618,93.18948528674973,154.51417883028827,6.312836100070143,6.312836100070143,1350.6463141721501,4.043949336181901,2.1364260643979858,0.4578055852281398,42.461468029909966
2024-2025,J3,菊谷　篤資,Atsushi  Kikutani,MF,Midfield,2043.0,1506.5,auto_j3_outfield,86.9,13.06,76.47,93.43,73.74,8.0,"score>=82.0, gap>=12.0, name>=70.0",菊谷　篤資,2043,MF,49,25,4,2,33,85,661,26,49,14.941379310344828,8.620689655172415,42.01379310344828,22.23793103448276,66.50689655172414,2.1585903083700444,1.1013215859030838,0.1762114537444934,0.0881057268722467,1.4537444933920705,3.7444933920704844,29.11894273127753,1.145374449339207,2.1585903083700444,Atsushi  Kikutani,1506.5,342.13,434.8,143.15894736842105,104.66736842105263,31.3,55.0,1355.0,7.0,23.0,32.0,485.0,45.0,316.0,257.0,378.0,3628.0,323.0,8248.0,45225.0,4983.0,62756.0,12700.0,4301.0,402.0,1198.0,62.0,28.0,5499.0,80.0,53.0,14.0,718.0,14.468184608189869,356.443457165405,1.8414053137696198,6.050331745243036,8.417852862946834,127.58308245403795,11.837605588518985,83.12629702159998,67.60588080554174,99.43588694355945,954.3740683365972,84.9677023353696,2169.7015754245463,11896.793616461578,1310.8175255020021,12989.972401103956,2628.7948482060715,890.2713891444342,83.21067157313708,247.97608095676173,12.833486660533579,5.795768169273229,1138.2474701011959,4.7792897444407565,3.1662794556920013,0.8363757052771323,42.89412545635579
2024-2025,J3,狩野　海晟,Kaisei  Kano,MF,Midfield,1844.0,1965.48,auto_j3_outfield,92.06,23.53,78.26,98.45,93.82,7.0,"score>=82.0, gap>=12.0, name>=70.0",狩野　海晟,1844,MF,23,5,0,1,40,119,1108,40,27,3.225806451612903,0.0,53.92258064516129,26.88064516129032,72.1516129032258,1.1225596529284165,0.2440347071583514,0.0,0.04880694143167028,1.9522776572668112,5.808026030368764,54.07809110629067,1.9522776572668112,1.3177874186550975,Kaisei  Kano,1965.48,542.0,507.65,163.75935483870967,119.03225806451613,30.6,37.0,1125.0,1.0,9.0,27.0,792.0,77.0,640.0,317.0,418.0,5668.0,381.0,16308.0,81938.0,6793.0,85250.0,21268.0,7669.0,547.0,994.0,41.0,37.0,8663.0,103.0,48.0,7.0,912.0,6.143911439114391,186.80811808118082,0.16605166051660517,1.4944649446494465,4.483394833948339,131.51291512915128,12.785977859778598,106.2730627306273,52.638376383763834,69.40959409594096,941.180811808118,63.26568265682657,2707.970479704797,13605.940959409594,1127.988929889299,15113.759479956663,3770.550576184379,1359.6178469417907,96.97626317344627,176.22377622377624,7.2687875504776915,6.55963754555304,1535.841623165567,4.71640515293974,2.1979363819525,0.3205323890347396,41.7607912570975
2024-2025,J3,岩本　翔,Sho Iwamoto,MF,Midfield,1837.0,1821.21,auto_j3_outfield,98.24,23.26,95.65,99.29,99.14,8.0,"score>=82.0, gap>=12.0, name>=70.0",岩本　翔,1837,MF,28,13,2,1,22,112,1117,14,7,9.75609756097561,4.878048780487805,35.36585365853659,15.648780487804878,83.84878048780489,1.371801850843767,0.6369080021774632,0.09798584648884051,0.048992923244420256,1.0778443113772456,5.487207403375068,54.72509526401742,0.6859009254218835,0.34295046271094176,Sho Iwamoto,1821.21,477.68,429.72,156.22973684210524,115.48342105263157,29.7,26.0,578.0,1.0,11.0,24.0,681.0,55.0,540.0,269.0,330.0,3972.0,304.0,14714.0,72212.0,4550.0,70528.0,17810.0,6389.0,491.0,957.0,40.0,28.0,7346.0,94.0,51.0,10.0,745.0,4.8986769385362585,108.90135655669067,0.1884106514821638,2.072517166303802,4.521855635571931,128.30765365935355,10.362585831519008,101.74175180036843,50.68246524870206,62.17551498911405,748.3671076871545,57.276838050577794,2772.274325908558,13605.509964830011,857.2684642438453,14771.292934934374,3730.1033230941075,1338.103881597319,102.83440379782182,200.43283998882993,8.377548170901983,5.864283719631387,1538.5367215861488,4.645263313950615,2.5203024362923547,0.4941769482926186,36.81618264780008
2024-2025,J3,河井　陽介,Yosuke Kawai,MF,Midfield,1808.0,1236.77,auto_j3_outfield,91.53,15.92,96.0,92.1,68.41,7.0,"score>=82.0, gap>=12.0, name>=70.0",河井　陽介,1808,MF,11,3,0,0,18,148,966,25,5,0.0,0.0,39.325,22.08125,81.165625,0.547566371681416,0.14933628318584072,0.0,0.0,0.8960176991150443,7.367256637168142,48.08628318584071,1.2444690265486726,0.2488938053097345,Yosuke Kawai,1236.77,357.05,306.01,113.23739130434782,96.98739130434782,28.6,1.0,203.0,0.0,4.0,14.0,327.0,27.0,284.0,60.0,69.0,732.0,68.0,5034.0,40308.0,935.0,38040.0,7723.0,2302.0,178.0,368.0,14.0,8.0,2670.0,43.0,15.0,1.0,216.0,0.2520655370396303,51.169304019044944,0.0,1.0082621481585212,3.5289175185548243,82.4254306119591,6.805769500070018,71.58661251925501,15.123932222377817,17.39252205573449,184.5119731130094,17.140456518694858,1268.897913457499,10160.257666993419,235.68127713205433,11187.86967746152,2271.3963595960918,677.0366981471194,52.35123035194928,108.23175713211987,4.117512499591517,2.352864285480867,785.2684552792392,3.129118591168932,1.091552996919395,0.07277019979462633,15.718363155639286
2024-2025,J3,箱崎　達也,Tatsuya Hakozaki,MF,Midfield,1784.0,1974.67,auto_j3_outfield,97.78,25.45,100.0,97.59,90.34,7.0,"score>=82.0, gap>=12.0, name>=70.0",箱崎　達也,1784,MF,26,11,0,1,32,138,1216,46,12,6.451612903225806,0.0,49.78387096774193,36.50645161290323,77.21612903225805,1.3116591928251122,0.554932735426009,0.0,0.05044843049327354,1.6143497757847534,6.961883408071749,61.345291479820624,2.320627802690583,0.6053811659192826,Tatsuya Hakozaki,1974.67,544.61,496.14,174.6209677419355,125.2741935483871,29.8,46.0,853.0,0.0,11.0,29.0,854.0,67.0,663.0,388.0,506.0,6049.0,460.0,19245.0,88600.0,6902.0,85199.0,21418.0,8019.0,620.0,1095.0,60.0,29.0,9114.0,100.0,48.0,7.0,986.0,7.601770073997907,140.963258111309,0.0,1.817814582912543,4.792420264042159,141.12851398248287,11.072143368649124,109.56464258827418,64.11927801546061,83.61947081397697,999.6327647307248,76.01770073997906,3180.349240741081,14641.670186004663,1140.5960228420338,15455.133631636232,3885.234006530415,1454.6498972064337,112.4682549280445,198.63345023582056,10.88402467045592,5.260611924053695,1653.2833474422541,4.557723569001403,2.187707313120673,0.31904064983009817,44.939154390353835
2024-2025,J3,下澤　悠太,Yuta Shimozawa,MF,Midfield,1733.0,1218.06,auto_j3_outfield,93.17,32.3,100.0,92.57,70.29,6.0,"score>=82.0, gap>=12.0, name>=70.0",下澤　悠太,1733,MF,20,8,1,0,16,131,612,28,6,3.8461538461538463,1.9230769230769231,51.926923076923075,42.30769230769231,59.95769230769231,1.03866128101558,0.41546451240623195,0.05193306405077899,0.0,0.8309290248124639,6.803231390652049,31.783035199076746,1.454125793421812,0.31159838430467396,Yuta Shimozawa,1218.06,233.85999999999999,266.28000000000003,163.41375,106.553125,29.2,8.0,318.0,0.0,3.0,19.0,348.0,33.0,234.0,130.0,135.0,1519.0,127.0,6928.0,32727.0,1837.0,42799.0,10829.0,4139.0,303.0,790.0,30.0,18.0,4929.0,56.0,26.0,6.0,370.0,3.0787650731206706,122.38091165654666,0.0,1.1545369024202514,7.312067048661592,133.9262806807492,12.699905926622765,90.05387838877962,50.02993243821089,51.954160608911316,584.5805182587874,48.875395535790645,2666.210553322501,12594.843068502523,706.961429915334,14465.63767462821,3660.0946372239746,1398.9409643983774,102.41099594411897,267.0121676430824,10.13970256872465,6.083821541234791,1665.9531320414599,4.137727205556377,1.9210876311511749,0.44332791488104034,27.33855475099749
2024-2025,J3,三好　麟大,Rinta  Miyoshi,MF,Midfield,1661.0,1839.95,auto_j3_outfield,93.48,13.18,85.71,97.57,90.27,7.0,"score>=82.0, gap>=12.0, name>=70.0",三好　麟大,1661,MF,44,29,4,0,44,81,466,28,47,19.444444444444443,6.944444444444445,43.983333333333334,23.88888888888889,57.33611111111111,2.384105960264901,1.5713425647200483,0.21673690547862734,0.0,2.384105960264901,4.388922335942203,25.249849488260082,1.5171583383503913,2.546658639373871,Rinta  Miyoshi,1839.95,359.68,485.7,153.65666666666667,118.37138888888889,32.6,120.0,2475.0,8.0,34.0,52.0,582.0,68.0,365.0,366.0,693.0,6061.0,573.0,11923.0,56626.0,8536.0,77715.0,17123.0,6850.0,634.0,1987.0,107.0,48.0,8837.0,146.0,98.0,26.0,1004.0,30.026690391459077,619.3004893238434,2.0017793594306053,8.507562277580071,13.011565836298931,145.62944839857653,17.015124555160142,91.33118327402134,91.58140569395017,173.40413701067615,1516.5980871886122,143.37744661921707,2983.401912811388,14169.094750889679,2135.8985765124557,14400.555898702904,3172.8844966028414,1269.302038295244,117.47992588017296,368.1902408894379,19.827053736874614,8.894379246448425,1637.4922791846818,7.141498410282887,4.793608521970706,1.271773689502432,49.110030163863144
2024-2025,J3,須藤　直輝,Naoki   Suto,MF,Midfield,1659.0,1793.25,auto_j3_outfield,93.99,14.15,85.71,98.13,92.51,7.0,"score>=82.0, gap>=12.0, name>=70.0",須藤　直輝,1659,MF,19,14,2,0,28,64,399,16,33,14.36896551724138,6.896551724137931,40.22758620689655,16.089655172413792,51.87586206896552,1.030741410488246,0.7594936708860759,0.10849909584086799,0.0,1.5189873417721518,3.4719710669077757,21.645569620253166,0.8679927667269439,1.790235081374322,Naoki   Suto,1793.25,336.29,479.95,164.4855172413793,123.2803448275862,31.3,125.0,2257.0,8.0,25.0,42.0,633.0,75.0,394.0,429.0,729.0,6870.0,604.0,12495.0,56444.0,9127.0,80947.0,19501.0,8830.0,748.0,2120.0,113.0,63.0,10950.0,157.0,96.0,25.0,1255.0,33.45326949953909,604.0322340836777,2.1410092479705014,6.690653899907817,11.240298551845132,169.40735674566594,20.071961699723452,105.44470546254719,114.81162092241816,195.09946772131195,1838.5916916946683,161.64619822177286,3343.9888191739274,15105.890749055874,2442.623925778346,15179.143660798,3656.8184185852692,1655.7974789040525,140.26461089696843,397.5414105636004,21.18970726117304,11.813730596937182,2053.3388894676527,7.879548306148056,4.818067754077791,1.2547051442910917,62.9861982434128
2024-2025,J3,熊谷　アンドリュー,Andrew Kumagai,MF,Midfield,1654.0,1823.09,auto_j3_outfield,89.86,15.82,73.33,97.67,90.73,5.0,"score>=82.0, gap>=12.0, name>=70.0",熊谷　アンドリュー,1654,MF,9,2,0,1,20,132,1259,11,1,0.0,0.0,45.39411764705883,31.86176470588235,81.49411764705883,0.4897218863361548,0.10882708585247883,0.0,0.054413542926239414,1.0882708585247884,7.182587666263604,68.50665054413543,0.5985489721886336,0.054413542926239414,Andrew Kumagai,1823.09,482.62,369.51,171.74705882352941,113.40764705882353,30.5,13.0,275.0,2.0,16.0,29.0,730.0,61.0,611.0,267.0,231.0,2225.0,218.0,12928.0,72534.0,2500.0,62852.0,15749.0,5547.0,436.0,723.0,36.0,37.0,6270.0,94.0,56.0,13.0,785.0,2.4242675396792506,51.282582570138,0.37296423687373087,2.983713894989847,5.4079814346690975,136.13194645891178,11.375409224648791,113.94057436492479,49.79072562264308,43.07736935891592,414.9227135220256,40.65310181923667,2410.8408271517965,13526.293978699598,466.2052960921636,15308.59787285865,3835.917837135666,1351.0595112446213,106.19469026548673,176.09807583015345,8.768368921003493,9.0119347243647,1527.157587074775,4.640473043020367,2.7645371320121335,0.6417675485028167,38.75288658267009
2024-2025,J3,柴田　壮介,Sosuke Shibata,MF,Midfield,1637.0,911.14,auto_j3_outfield,89.8,15.14,100.0,88.91,55.66,7.0,"score>=82.0, gap>=12.0, name>=70.0",柴田　壮介,1637,MF,25,3,1,1,9,198,721,14,3,5.0,5.0,74.61,47.54,75.85,1.3744654856444716,0.1649358582773366,0.05497861942577886,0.05497861942577886,0.49480757483200977,10.885766646304216,39.63958460598656,0.7697006719609041,0.1649358582773366,Sosuke Shibata,911.14,209.08,276.86,154.67818181818183,119.55,27.8,7.0,206.0,2.0,6.0,18.0,307.0,24.0,267.0,59.0,96.0,1057.0,89.0,5546.0,30611.0,1263.0,46502.0,12825.0,3800.0,296.0,491.0,27.0,22.0,4291.0,50.0,29.0,6.0,283.0,3.013200688731586,88.67419169695809,0.8609144824947388,2.5827434474842166,7.74823034245265,132.1503730629424,10.330973789936866,114.93208341304764,25.396977233594793,41.323895159747465,454.99330399846946,38.31069447101588,2387.315859957911,13176.726611823226,543.6674956954275,15116.593224012136,4169.074622552915,1235.2813696453081,96.22191721447662,159.61135591995955,8.776999205374556,7.151628982157047,1394.8927255652677,4.938867791996839,2.8645433193581664,0.5926641350396207,27.953991702702112
