チーム名,Pos,選手名,大会,試合日,節,相手チーム名,結果,PA進入,PA進入3プレー以内得点,PA進入3プレー以内シュート,ニアゾーン進入,左ニアゾーン進入,右ニアゾーン進入,セットプレーによるPA進入,PA脇進入,PA左脇進入,PA右脇進入,30m進入
鳥栖,FW,塩浜　遼,J2/J3 100,20260221,3,宮崎,● 1 - 2,2,0,0,1,0,1,0,0,0,0,1
鳥栖,FW,塩浜　遼,J2/J3 100,20260228,4,鹿児島,● 0 - 1,2,0,1,1,1,0,0,1,0,1,1
鳥栖,FW,塩浜　遼,J2/J3 100,20260307,5,山口,● 0 - 2,0,0,0,0,0,0,0,0,0,0,2
鳥栖,FW,塩浜　遼,J2/J3 100,20260314,6,北九州,○ 1 - 0,1,0,1,1,1,0,0,0,0,0,1
鳥栖,FW,鈴木　大馳,J2/J3 100,20260208,1,琉球,● 2 - 2 (PK : 3 - 4),0,0,0,0,0,0,0,1,0,1,2
鳥栖,FW,鈴木　大馳,J2/J3 100,20260215,2,熊本,○ 1 - 1 (PK : 4 - 3),0,0,0,0,0,0,0,0,0,0,1
鳥栖,FW,鈴木　大馳,J2/J3 100,20260221,3,宮崎,● 1 - 2,0,0,0,0,0,0,0,0,0,0,0
鳥栖,FW,鈴木　大馳,J2/J3 100,20260228,4,鹿児島,● 0 - 1,0,0,0,0,0,0,0,1,1,0,2
鳥栖,FW,鈴木　大馳,J2/J3 100,20260307,5,山口,● 0 - 2,0,0,0,0,0,0,0,2,1,1,0
鳥栖,FW,鈴木　大馳,J2/J3 100,20260314,6,北九州,○ 1 - 0,0,0,0,0,0,0,0,0,0,0,0
鳥栖,FW,ジョー,J2/J3 100,20260228,4,鹿児島,● 0 - 1,0,0,0,0,0,0,0,0,0,0,0
熊本,GK,佐藤　史騎,J2/J3 100,20260208,1,山口,○ 2 - 1,0,0,0,0,0,0,0,0,0,0,0
熊本,GK,佐藤　史騎,J2/J3 100,20260215,2,鳥栖,● 1 - 1 (PK : 3 - 4),0,0,0,0,0,0,0,0,0,0,0
熊本,GK,佐藤　史騎,J2/J3 100,20260222,3,北九州,○ 4 - 1,0,0,0,0,0,0,0,0,0,0,0
熊本,GK,佐藤　史騎,J2/J3 100,20260301,4,大分,○ 3 - 1,0,0,0,0,0,0,0,0,0,0,1
熊本,GK,佐藤　史騎,J2/J3 100,20260308,5,滋賀,● 0 - 1,0,0,0,0,0,0,0,0,0,0,0
熊本,GK,佐藤　史騎,J2/J3 100,20260315,6,鳥取,● 0 - 1,0,0,0,0,0,0,0,0,0,0,1
熊本,DF,岩下　航,J2/J3 100,20260208,1,山口,○ 2 - 1,0,0,0,0,0,0,0,1,1,0,3
熊本,DF,岩下　航,J2/J3 100,20260215,2,鳥栖,● 1 - 1 (PK : 3 - 4),0,0,0,0,0,0,0,0,0,0,4
熊本,DF,岩下　航,J2/J3 100,20260222,3,北九州,○ 4 - 1,1,0,0,0,0,0,0,0,0,0,2
熊本,DF,岩下　航,J2/J3 100,20260301,4,大分,○ 3 - 1,1,0,0,1,1,0,0,2,2,0,3
熊本,DF,岩下　航,J2/J3 100,20260308,5,滋賀,● 0 - 1,0,0,0,0,0,0,0,4,4,0,7
熊本,DF,岩下　航,J2/J3 100,20260315,6,鳥取,● 0 - 1,2,0,1,1,1,0,0,1,1,0,5
熊本,DF,李　泰河,J2/J3 100,20260208,1,山口,○ 2 - 1,0,0,0,0,0,0,0,0,0,0,1
熊本,DF,李　泰河,J2/J3 100,20260215,2,鳥栖,● 1 - 1 (PK : 3 - 4),0,0,0,0,0,0,0,0,0,0,5
熊本,DF,李　泰河,J2/J3 100,20260222,3,北九州,○ 4 - 1,0,0,0,0,0,0,0,1,1,0,1
熊本,DF,李　泰河,J2/J3 100,20260301,4,大分,○ 3 - 1,1,1,1,0,0,0,0,0,0,0,3
熊本,DF,李　泰河,J2/J3 100,20260308,5,滋賀,● 0 - 1,0,0,0,0,0,0,0,1,0,1,2
熊本,DF,李　泰河,J2/J3 100,20260315,6,鳥取,● 0 - 1,0,0,0,0,0,0,0,1,1,0,1
熊本,DF,伊藤　颯真,J2/J3 100,20260208,1,山口,○ 2 - 1,0,0,0,0,0,0,0,0,0,0,0
熊本,MF,上村　周平,J2/J3 100,20260208,1,山口,○ 2 - 1,0,0,0,0,0,0,0,1,1,0,3
熊本,MF,上村　周平,J2/J3 100,20260215,2,鳥栖,● 1 - 1 (PK : 3 - 4),0,0,0,0,0,0,0,0,0,0,2
熊本,MF,上村　周平,J2/J3 100,20260222,3,北九州,○ 4 - 1,0,0,0,0,0,0,0,1,0,1,2
熊本,MF,上村　周平,J2/J3 100,20260301,4,大分,○ 3 - 1,1,0,1,1,0,1,0,0,0,0,1
熊本,MF,上村　周平,J2/J3 100,20260308,5,滋賀,● 0 - 1,3,0,1,3,1,2,0,1,0,1,2
熊本,MF,上村　周平,J2/J3 100,20260315,6,鳥取,● 0 - 1,0,0,0,0,0,0,0,1,0,1,5
熊本,MF,大本　祐槻,J2/J3 100,20260208,1,山口,○ 2 - 1,2,1,1,1,0,1,0,2,0,2,4
熊本,MF,大本　祐槻,J2/J3 100,20260215,2,鳥栖,● 1 - 1 (PK : 3 - 4),2,0,0,2,0,2,0,0,0,0,2
熊本,MF,大本　祐槻,J2/J3 100,20260222,3,北九州,○ 4 - 1,0,0,0,0,0,0,0,5,0,5,4
熊本,MF,大本　祐槻,J2/J3 100,20260308,5,滋賀,● 0 - 1,2,0,2,0,0,0,0,3,0,3,2
熊本,MF,大本　祐槻,J2/J3 100,20260315,6,鳥取,● 0 - 1,0,0,0,0,0,0,0,0,0,0,1
熊本,MF,三島　頌平,J2/J3 100,20260208,1,山口,○ 2 - 1,1,0,0,0,0,0,0,2,2,0,4
熊本,MF,三島　頌平,J2/J3 100,20260215,2,鳥栖,● 1 - 1 (PK : 3 - 4),0,0,0,0,0,0,0,0,0,0,0
熊本,MF,三島　頌平,J2/J3 100,20260301,4,大分,○ 3 - 1,0,0,0,0,0,0,0,1,1,0,1
熊本,MF,三島　頌平,J2/J3 100,20260308,5,滋賀,● 0 - 1,1,0,1,1,1,0,0,2,0,2,2
熊本,MF,三島　頌平,J2/J3 100,20260315,6,鳥取,● 0 - 1,0,0,0,0,0,0,0,0,0,0,1
熊本,MF,松田　詠太郎,J2/J3 100,20260208,1,山口,○ 2 - 1,5,0,1,4,3,1,0,3,1,2,9
熊本,MF,松田　詠太郎,J2/J3 100,20260215,2,鳥栖,● 1 - 1 (PK : 3 - 4),2,0,0,2,2,0,0,2,1,1,7
熊本,MF,松田　詠太郎,J2/J3 100,20260222,3,北九州,○ 4 - 1,4,1,2,4,2,2,0,3,1,2,7
熊本,MF,松田　詠太郎,J2/J3 100,20260301,4,大分,○ 3 - 1,1,0,1,1,1,0,0,2,2,0,3
熊本,MF,松田　詠太郎,J2/J3 100,20260308,5,滋賀,● 0 - 1,2,0,2,1,1,0,0,4,1,3,5
熊本,MF,松田　詠太郎,J2/J3 100,20260315,6,鳥取,● 0 - 1,2,0,2,1,0,1,0,2,2,0,1
熊本,MF,小林　慶太,J2/J3 100,20260208,1,山口,○ 2 - 1,0,0,0,0,0,0,0,1,0,1,4
熊本,MF,小林　慶太,J2/J3 100,20260215,2,鳥栖,● 1 - 1 (PK : 3 - 4),0,0,0,0,0,0,0,2,0,2,8
熊本,MF,小林　慶太,J2/J3 100,20260222,3,北九州,○ 4 - 1,0,0,0,0,0,0,0,0,0,0,6
熊本,MF,小林　慶太,J2/J3 100,20260301,4,大分,○ 3 - 1,3,0,1,3,0,3,0,1,0,1,5
熊本,MF,小林　慶太,J2/J3 100,20260308,5,滋賀,● 0 - 1,1,0,0,1,0,1,0,1,0,1,4
熊本,MF,小林　慶太,J2/J3 100,20260315,6,鳥取,● 0 - 1,1,0,0,0,0,0,0,1,0,1,5
熊本,MF,永井　颯太,J2/J3 100,20260208,1,山口,○ 2 - 1,1,0,0,1,1,0,0,0,0,0,2
熊本,MF,永井　颯太,J2/J3 100,20260215,2,鳥栖,● 1 - 1 (PK : 3 - 4),0,0,0,0,0,0,0,1,1,0,3
熊本,MF,永井　颯太,J2/J3 100,20260222,3,北九州,○ 4 - 1,2,1,0,2,2,0,0,0,0,0,2
熊本,MF,永井　颯太,J2/J3 100,20260308,5,滋賀,● 0 - 1,0,0,0,0,0,0,0,1,1,0,1
熊本,MF,青木　俊輔,J2/J3 100,20260215,2,鳥栖,● 1 - 1 (PK : 3 - 4),1,0,1,1,0,1,0,2,0,2,1
熊本,MF,青木　俊輔,J2/J3 100,20260222,3,北九州,○ 4 - 1,2,0,2,2,0,2,0,1,0,1,3
熊本,MF,青木　俊輔,J2/J3 100,20260301,4,大分,○ 3 - 1,1,0,0,1,0,1,0,3,0,3,3
熊本,MF,青木　俊輔,J2/J3 100,20260308,5,滋賀,● 0 - 1,0,0,0,0,0,0,0,2,0,2,1
熊本,MF,青木　俊輔,J2/J3 100,20260315,6,鳥取,● 0 - 1,1,0,1,0,0,0,1,1,1,0,0
熊本,MF,藤井　皓也,J2/J3 100,20260208,1,山口,○ 2 - 1,2,0,1,1,1,0,0,1,1,0,1
熊本,MF,藤井　皓也,J2/J3 100,20260215,2,鳥栖,● 1 - 1 (PK : 3 - 4),1,1,1,1,1,0,0,3,1,2,4
熊本,MF,藤井　皓也,J2/J3 100,20260222,3,北九州,○ 4 - 1,1,0,1,1,1,0,0,3,2,1,2
熊本,MF,藤井　皓也,J2/J3 100,20260301,4,大分,○ 3 - 1,3,1,2,1,1,0,0,2,0,2,1
熊本,MF,藤井　皓也,J2/J3 100,20260315,6,鳥取,● 0 - 1,1,0,0,1,1,0,0,0,0,0,4
熊本,MF,那須　健一,J2/J3 100,20260215,2,鳥栖,● 1 - 1 (PK : 3 - 4),0,0,0,0,0,0,0,0,0,0,2
熊本,MF,那須　健一,J2/J3 100,20260222,3,北九州,○ 4 - 1,0,0,0,0,0,0,0,1,1,0,2
熊本,MF,那須　健一,J2/J3 100,20260301,4,大分,○ 3 - 1,1,1,1,1,0,1,0,0,0,0,0
熊本,MF,渡邉　怜歩,J2/J3 100,20260208,1,山口,○ 2 - 1,1,0,0,1,1,0,0,1,1,0,0
熊本,MF,渡邉　怜歩,J2/J3 100,20260222,3,北九州,○ 4 - 1,2,1,2,2,0,2,0,3,0,3,5
熊本,MF,渡邉　怜歩,J2/J3 100,20260301,4,大分,○ 3 - 1,1,0,0,1,0,1,0,1,1,0,3
熊本,MF,渡邉　怜歩,J2/J3 100,20260308,5,滋賀,● 0 - 1,4,0,1,3,1,2,2,1,0,1,6
熊本,MF,渡邉　怜歩,J2/J3 100,20260315,6,鳥取,● 0 - 1,1,0,1,1,1,0,0,2,0,2,3
熊本,MF,飯星　明良,J2/J3 100,20260208,1,山口,○ 2 - 1,2,0,2,2,1,1,2,4,1,3,6
熊本,MF,飯星　明良,J2/J3 100,20260215,2,鳥栖,● 1 - 1 (PK : 3 - 4),1,0,0,1,0,1,0,1,0,1,5
熊本,MF,飯星　明良,J2/J3 100,20260315,6,鳥取,● 0 - 1,0,0,0,0,0,0,0,2,0,2,2
熊本,MF,根岸　恵汰,J2/J3 100,20260208,1,山口,○ 2 - 1,0,0,0,0,0,0,0,0,0,0,2
熊本,MF,根岸　恵汰,J2/J3 100,20260215,2,鳥栖,● 1 - 1 (PK : 3 - 4),1,0,0,1,1,0,0,0,0,0,0
熊本,MF,根岸　恵汰,J2/J3 100,20260222,3,北九州,○ 4 - 1,2,0,1,2,0,2,0,0,0,0,3
熊本,MF,根岸　恵汰,J2/J3 100,20260301,4,大分,○ 3 - 1,0,0,0,0,0,0,0,0,0,0,0
熊本,MF,根岸　恵汰,J2/J3 100,20260308,5,滋賀,● 0 - 1,0,0,0,0,0,0,0,0,0,0,3
熊本,MF,根岸　恵汰,J2/J3 100,20260315,6,鳥取,● 0 - 1,0,0,0,0,0,0,0,0,0,0,2
熊本,FW,半代　将都,J2/J3 100,20260208,1,山口,○ 2 - 1,2,1,2,2,0,2,0,1,0,1,0
熊本,FW,半代　将都,J2/J3 100,20260215,2,鳥栖,● 1 - 1 (PK : 3 - 4),0,0,0,0,0,0,0,1,0,1,0
熊本,FW,半代　将都,J2/J3 100,20260222,3,北九州,○ 4 - 1,0,0,0,0,0,0,0,0,0,0,0
熊本,FW,半代　将都,J2/J3 100,20260301,4,大分,○ 3 - 1,0,0,0,0,0,0,0,1,1,0,1
熊本,FW,半代　将都,J2/J3 100,20260308,5,滋賀,● 0 - 1,0,0,0,0,0,0,0,1,0,1,4
熊本,FW,半代　将都,J2/J3 100,20260315,6,鳥取,● 0 - 1,0,0,0,0,0,0,0,1,1,0,0
熊本,FW,ベ　ジョンミン,J2/J3 100,20260208,1,山口,○ 2 - 1,0,0,0,0,0,0,0,0,0,0,1
熊本,FW,ベ　ジョンミン,J2/J3 100,20260215,2,鳥栖,● 1 - 1 (PK : 3 - 4),0,0,0,0,0,0,0,0,0,0,0
熊本,FW,ベ　ジョンミン,J2/J3 100,20260222,3,北九州,○ 4 - 1,1,0,0,1,0,1,0,2,1,1,0
熊本,FW,ベ　ジョンミン,J2/J3 100,20260301,4,大分,○ 3 - 1,0,0,0,0,0,0,0,0,0,0,0
熊本,FW,ベ　ジョンミン,J2/J3 100,20260308,5,滋賀,● 0 - 1,0,0,0,0,0,0,0,1,0,1,2
熊本,FW,ベ　ジョンミン,J2/J3 100,20260315,6,鳥取,● 0 - 1,0,0,0,0,0,0,0,0,0,0,1
熊本,FW,石原　央羅,J2/J3 100,20260301,4,大分,○ 3 - 1,1,0,1,1,0,1,0,0,0,0,1
熊本,FW,石原　央羅,J2/J3 100,20260308,5,滋賀,● 0 - 1,0,0,0,0,0,0,0,0,0,0,0
熊本,FW,鹿取　勇斗,J2/J3 100,20260222,3,北九州,○ 4 - 1,1,0,1,1,1,0,0,0,0,0,1
熊本,FW,鹿取　勇斗,J2/J3 100,20260301,4,大分,○ 3 - 1,0,0,0,0,0,0,0,0,0,0,0
熊本,FW,鹿取　勇斗,J2/J3 100,20260308,5,滋賀,● 0 - 1,1,0,1,1,1,0,1,1,1,0,3
熊本,FW,鹿取　勇斗,J2/J3 100,20260315,6,鳥取,● 0 - 1,1,0,0,0,0,0,1,0,0,0,0
大分,GK,ムン　キョンゴン,J2/J3 100,20260215,2,北九州,○ 2 - 0,0,0,0,0,0,0,0,0,0,0,1
大分,GK,ムン　キョンゴン,J2/J3 100,20260222,3,鳥取,○ 2 - 0,0,0,0,0,0,0,0,0,0,0,0
大分,GK,ムン　キョンゴン,J2/J3 100,20260225,1,滋賀,○ 2 - 0,0,0,0,0,0,0,0,0,0,0,0
大分,GK,ムン　キョンゴン,J2/J3 100,20260301,4,熊本,● 1 - 3,0,0,0,0,0,0,0,0,0,0,0
大分,GK,ムン　キョンゴン,J2/J3 100,20260308,5,鹿児島,○ 0 - 0 (PK : 5 - 4),0,0,0,0,0,0,0,0,0,0,1
大分,GK,ムン　キョンゴン,J2/J3 100,20260314,6,宮崎,● 0 - 1,0,0,0,0,0,0,0,0,0,0,1
大分,DF,岡本　拓也,J2/J3 100,20260225,1,滋賀,○ 2 - 0,1,0,0,1,0,1,0,0,0,0,6
大分,DF,岡本　拓也,J2/J3 100,20260308,5,鹿児島,○ 0 - 0 (PK : 5 - 4),0,0,0,0,0,0,0,1,0,1,1
大分,DF,三竿　雄斗,J2/J3 100,20260215,2,北九州,○ 2 - 0,0,0,0,0,0,0,0,0,0,0,0
大分,DF,三竿　雄斗,J2/J3 100,20260222,3,鳥取,○ 2 - 0,1,0,1,0,0,0,2,1,1,0,2
大分,DF,三竿　雄斗,J2/J3 100,20260225,1,滋賀,○ 2 - 0,3,1,1,2,2,0,0,0,0,0,2
大分,DF,三竿　雄斗,J2/J3 100,20260301,4,熊本,● 1 - 3,0,0,0,0,0,0,0,1,1,0,2
大分,DF,三竿　雄斗,J2/J3 100,20260314,6,宮崎,● 0 - 1,1,0,1,0,0,0,1,0,0,0,9
大分,DF,戸根　一誓,J2/J3 100,20260215,2,北九州,○ 2 - 0,1,0,1,1,0,1,0,4,0,4,4
大分,DF,戸根　一誓,J2/J3 100,20260222,3,鳥取,○ 2 - 0,2,0,0,2,1,1,0,1,0,1,5
大分,DF,戸根　一誓,J2/J3 100,20260301,4,熊本,● 1 - 3,0,0,0,0,0,0,0,1,0,1,3
大分,DF,戸根　一誓,J2/J3 100,20260308,5,鹿児島,○ 0 - 0 (PK : 5 - 4),0,0,0,0,0,0,0,0,0,0,0
大分,DF,戸根　一誓,J2/J3 100,20260314,6,宮崎,● 0 - 1,0,0,0,0,0,0,0,0,0,0,4
大分,DF,宮川　歩己,J2/J3 100,20260215,2,北九州,○ 2 - 0,0,0,0,0,0,0,0,0,0,0,7
大分,DF,宮川　歩己,J2/J3 100,20260222,3,鳥取,○ 2 - 0,1,0,0,1,1,0,0,0,0,0,3
大分,DF,宮川　歩己,J2/J3 100,20260314,6,宮崎,● 0 - 1,0,0,0,0,0,0,0,0,0,0,0
大分,DF,ペレイラ,J2/J3 100,20260215,2,北九州,○ 2 - 0,0,0,0,0,0,0,0,0,0,0,0
大分,DF,ペレイラ,J2/J3 100,20260222,3,鳥取,○ 2 - 0,0,0,0,0,0,0,0,0,0,0,2
大分,DF,ペレイラ,J2/J3 100,20260225,1,滋賀,○ 2 - 0,0,0,0,0,0,0,0,0,0,0,1
大分,DF,ペレイラ,J2/J3 100,20260301,4,熊本,● 1 - 3,0,0,0,0,0,0,0,0,0,0,0
大分,DF,ペレイラ,J2/J3 100,20260308,5,鹿児島,○ 0 - 0 (PK : 5 - 4),0,0,0,0,0,0,0,0,0,0,1
大分,DF,松尾　勇佑,J2/J3 100,20260215,2,北九州,○ 2 - 0,5,1,4,4,0,4,0,2,0,2,1
大分,DF,松尾　勇佑,J2/J3 100,20260222,3,鳥取,○ 2 - 0,2,0,0,2,0,2,0,2,0,2,2
大分,DF,松尾　勇佑,J2/J3 100,20260301,4,熊本,● 1 - 3,0,0,0,0,0,0,0,1,0,1,0
大分,DF,松尾　勇佑,J2/J3 100,20260308,5,鹿児島,○ 0 - 0 (PK : 5 - 4),0,0,0,0,0,0,0,0,0,0,0
大分,DF,松尾　勇佑,J2/J3 100,20260314,6,宮崎,● 0 - 1,1,0,0,1,0,1,0,0,0,0,1
大分,DF,吉田　真那斗,J2/J3 100,20260301,4,熊本,● 1 - 3,1,1,1,1,0,1,2,0,0,0,2
大分,DF,吉田　真那斗,J2/J3 100,20260308,5,鹿児島,○ 0 - 0 (PK : 5 - 4),3,0,1,2,0,2,0,2,0,2,5
大分,DF,吉田　真那斗,J2/J3 100,20260314,6,宮崎,● 0 - 1,0,0,0,0,0,0,0,2,0,2,5
大分,MF,清武　弘嗣,J2/J3 100,20260215,2,北九州,○ 2 - 0,0,0,0,0,0,0,0,0,0,0,0
大分,MF,清武　弘嗣,J2/J3 100,20260222,3,鳥取,○ 2 - 0,1,0,0,1,1,0,0,3,0,3,3
大分,MF,清武　弘嗣,J2/J3 100,20260225,1,滋賀,○ 2 - 0,2,0,0,1,0,1,0,2,0,2,6
大分,MF,清武　弘嗣,J2/J3 100,20260301,4,熊本,● 1 - 3,0,0,0,0,0,0,1,1,1,0,1
大分,MF,清武　弘嗣,J2/J3 100,20260308,5,鹿児島,○ 0 - 0 (PK : 5 - 4),0,0,0,0,0,0,0,0,0,0,0
大分,MF,清武　弘嗣,J2/J3 100,20260314,6,宮崎,● 0 - 1,3,0,1,1,0,1,0,2,1,1,5
大分,MF,中川　寛斗,J2/J3 100,20260314,6,宮崎,● 0 - 1,0,0,0,0,0,0,0,0,0,0,1
大分,MF,榊原　彗悟,J2/J3 100,20260215,2,北九州,○ 2 - 0,2,0,1,1,0,1,0,1,1,0,11
大分,MF,榊原　彗悟,J2/J3 100,20260222,3,鳥取,○ 2 - 0,1,0,1,1,1,0,0,0,0,0,5
大分,MF,榊原　彗悟,J2/J3 100,20260225,1,滋賀,○ 2 - 0,1,0,0,1,0,1,0,0,0,0,3
大分,MF,榊原　彗悟,J2/J3 100,20260301,4,熊本,● 1 - 3,1,0,0,1,1,0,0,0,0,0,6
大分,MF,榊原　彗悟,J2/J3 100,20260308,5,鹿児島,○ 0 - 0 (PK : 5 - 4),0,0,0,0,0,0,0,0,0,0,0
大分,MF,榊原　彗悟,J2/J3 100,20260314,6,宮崎,● 0 - 1,0,0,0,0,0,0,0,1,1,0,2
大分,MF,山崎　太新,J2/J3 100,20260222,3,鳥取,○ 2 - 0,0,0,0,0,0,0,0,1,1,0,2
大分,MF,山崎　太新,J2/J3 100,20260225,1,滋賀,○ 2 - 0,0,0,0,0,0,0,0,0,0,0,0
大分,MF,山口　卓己,J2/J3 100,20260215,2,北九州,○ 2 - 0,1,0,1,1,0,1,0,2,2,0,11
大分,MF,山口　卓己,J2/J3 100,20260222,3,鳥取,○ 2 - 0,0,0,0,0,0,0,0,1,1,0,9
大分,MF,山口　卓己,J2/J3 100,20260225,1,滋賀,○ 2 - 0,0,0,0,0,0,0,0,0,0,0,2
大分,MF,山口　卓己,J2/J3 100,20260301,4,熊本,● 1 - 3,1,0,0,1,1,0,0,0,0,0,5
大分,MF,山口　卓己,J2/J3 100,20260308,5,鹿児島,○ 0 - 0 (PK : 5 - 4),0,0,0,0,0,0,0,2,1,1,3
大分,MF,山口　卓己,J2/J3 100,20260314,6,宮崎,● 0 - 1,2,0,1,1,0,1,0,1,1,0,8
大分,MF,小酒井　新大,J2/J3 100,20260215,2,北九州,○ 2 - 0,0,0,0,0,0,0,0,0,0,0,0
大分,MF,小酒井　新大,J2/J3 100,20260225,1,滋賀,○ 2 - 0,2,0,1,2,1,1,0,0,0,0,4
大分,MF,小酒井　新大,J2/J3 100,20260301,4,熊本,● 1 - 3,0,0,0,0,0,0,0,1,0,1,3
大分,MF,小酒井　新大,J2/J3 100,20260308,5,鹿児島,○ 0 - 0 (PK : 5 - 4),0,0,0,0,0,0,0,0,0,0,0
大分,MF,小酒井　新大,J2/J3 100,20260314,6,宮崎,● 0 - 1,1,0,1,1,1,0,0,0,0,0,2
大分,MF,パトリッキ　ヴェロン,J2/J3 100,20260215,2,北九州,○ 2 - 0,3,0,2,2,2,0,0,3,3,0,4
大分,MF,パトリッキ　ヴェロン,J2/J3 100,20260222,3,鳥取,○ 2 - 0,2,0,0,2,2,0,1,2,2,0,4
大分,MF,パトリッキ　ヴェロン,J2/J3 100,20260225,1,滋賀,○ 2 - 0,0,0,0,0,0,0,0,4,4,0,3
大分,MF,パトリッキ　ヴェロン,J2/J3 100,20260301,4,熊本,● 1 - 3,2,0,1,2,1,1,0,2,2,0,2
大分,MF,パトリッキ　ヴェロン,J2/J3 100,20260308,5,鹿児島,○ 0 - 0 (PK : 5 - 4),1,0,1,1,0,1,3,2,2,0,2
大分,FW,伊佐　耕平,J2/J3 100,20260215,2,北九州,○ 2 - 0,0,0,0,0,0,0,0,1,0,1,0
大分,FW,伊佐　耕平,J2/J3 100,20260222,3,鳥取,○ 2 - 0,1,0,0,0,0,0,0,0,0,0,0
大分,FW,伊佐　耕平,J2/J3 100,20260225,1,滋賀,○ 2 - 0,0,0,0,0,0,0,0,0,0,0,1
大分,FW,伊佐　耕平,J2/J3 100,20260301,4,熊本,● 1 - 3,0,0,0,0,0,0,0,0,0,0,0
大分,FW,伊佐　耕平,J2/J3 100,20260308,5,鹿児島,○ 0 - 0 (PK : 5 - 4),0,0,0,0,0,0,0,0,0,0,0
大分,FW,伊佐　耕平,J2/J3 100,20260314,6,宮崎,● 0 - 1,0,0,0,0,0,0,0,0,0,0,0
大分,FW,屋敷　優成,J2/J3 100,20260225,1,滋賀,○ 2 - 0,3,0,2,2,0,2,1,0,0,0,3
大分,FW,宇津元　伸弥,J2/J3 100,20260215,2,北九州,○ 2 - 0,5,0,4,3,3,0,0,4,2,2,7
大分,FW,宇津元　伸弥,J2/J3 100,20260222,3,鳥取,○ 2 - 0,1,0,1,0,0,0,0,3,3,0,3
大分,FW,宇津元　伸弥,J2/J3 100,20260225,1,滋賀,○ 2 - 0,4,1,2,3,3,0,1,4,3,1,1
大分,FW,宇津元　伸弥,J2/J3 100,20260301,4,熊本,● 1 - 3,0,0,0,0,0,0,0,1,1,0,2
大分,FW,宇津元　伸弥,J2/J3 100,20260308,5,鹿児島,○ 0 - 0 (PK : 5 - 4),1,0,1,0,0,0,0,3,3,0,3
大分,FW,宇津元　伸弥,J2/J3 100,20260314,6,宮崎,● 0 - 1,2,0,1,1,1,0,2,1,1,0,1
大分,FW,木許　太賀,J2/J3 100,20260308,5,鹿児島,○ 0 - 0 (PK : 5 - 4),0,0,0,0,0,0,0,0,0,0,0
大分,FW,有働　夢叶,J2/J3 100,20260215,2,北九州,○ 2 - 0,0,0,0,0,0,0,0,2,0,2,2
大分,FW,有働　夢叶,J2/J3 100,20260222,3,鳥取,○ 2 - 0,0,0,0,0,0,0,0,0,0,0,1
大分,FW,有働　夢叶,J2/J3 100,20260225,1,滋賀,○ 2 - 0,0,0,0,0,0,0,0,1,0,1,1
大分,FW,有働　夢叶,J2/J3 100,20260301,4,熊本,● 1 - 3,1,0,1,1,0,1,0,1,0,1,1
大分,FW,有働　夢叶,J2/J3 100,20260308,5,鹿児島,○ 0 - 0 (PK : 5 - 4),0,0,0,0,0,0,0,0,0,0,1
大分,FW,有働　夢叶,J2/J3 100,20260314,6,宮崎,● 0 - 1,1,0,1,0,0,0,0,1,0,1,1
大分,FW,櫻井　勇斗,J2/J3 100,20260314,6,宮崎,● 0 - 1,0,0,0,0,0,0,0,0,0,0,0
大分,FW,キム　ヒョンウ,J2/J3 100,20260215,2,北九州,○ 2 - 0,0,0,0,0,0,0,0,2,2,0,3
大分,FW,キム　ヒョンウ,J2/J3 100,20260222,3,鳥取,○ 2 - 0,0,0,0,0,0,0,0,2,2,0,2
大分,FW,キム　ヒョンウ,J2/J3 100,20260225,1,滋賀,○ 2 - 0,0,0,0,0,0,0,0,2,1,1,0
大分,FW,キム　ヒョンウ,J2/J3 100,20260301,4,熊本,● 1 - 3,0,0,0,0,0,0,0,0,0,0,2
大分,FW,木本　真翔,J2/J3 100,20260215,2,北九州,○ 2 - 0,0,0,0,0,0,0,0,0,0,0,0
大分,FW,木本　真翔,J2/J3 100,20260222,3,鳥取,○ 2 - 0,0,0,0,0,0,0,0,0,0,0,1
大分,FW,木本　真翔,J2/J3 100,20260225,1,滋賀,○ 2 - 0,0,0,0,0,0,0,0,0,0,0,0
大分,FW,木本　真翔,J2/J3 100,20260301,4,熊本,● 1 - 3,0,0,0,0,0,0,0,0,0,0,2
大分,FW,木本　真翔,J2/J3 100,20260308,5,鹿児島,○ 0 - 0 (PK : 5 - 4),0,0,0,0,0,0,0,1,0,1,1
大分,FW,木本　真翔,J2/J3 100,20260314,6,宮崎,● 0 - 1,0,0,0,0,0,0,0,0,0,0,0
宮崎,GK,茂木　秀,J2/J3 100,20260208,1,鹿児島,○ 3 - 2,0,0,0,0,0,0,0,0,0,0,0
宮崎,GK,茂木　秀,J2/J3 100,20260215,2,鳥取,○ 3 - 1,0,0,0,0,0,0,0,0,0,0,0
宮崎,GK,茂木　秀,J2/J3 100,20260221,3,鳥栖,○ 2 - 1,0,0,0,0,0,0,0,0,0,0,0
宮崎,GK,茂木　秀,J2/J3 100,20260228,4,琉球,○ 2 - 0,0,0,0,0,0,0,0,0,0,0,0
宮崎,GK,茂木　秀,J2/J3 100,20260307,5,北九州,○ 3 - 2,0,0,0,0,0,0,0,0,0,0,0
宮崎,GK,茂木　秀,J2/J3 100,20260314,6,大分,○ 1 - 0,0,0,0,0,0,0,0,0,0,0,0
宮崎,DF,下川　陽太,J2/J3 100,20260208,1,鹿児島,○ 3 - 2,1,0,1,0,0,0,0,2,2,0,1
